receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_max_mean,dewpoint_max_std,temperature_max_mean,temperature_max_std,humidity_max_mean,humidity_max_std,vaporPressureDeficit_max_mean,vaporPressureDeficit_max_std,dewpoint_min_mean,dewpoint_min_std,temperature_min_mean,temperature_min_std,humidity_min_mean,humidity_min_std,vaporPressureDeficit_min_mean,vaporPressureDeficit_min_std,t_above_threshold_mean,t_above_threshold_std,temperature_daytime_mean_mean,temperature_daytime_mean_std,temperature_nighttime_mean_mean,temperature_nighttime_mean_std
2025-04-04 11:00:00+00:00,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-04 12:00:00+00:00,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-04 13:00:00+00:00,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-04 14:00:00+00:00,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-04 15:00:00+00:00,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-04 16:00:00+00:00,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-04 17:00:00+00:00,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-04 18:00:00+00:00,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-04 19:00:00+00:00,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-04 20:00:00+00:00,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-04 21:00:00+00:00,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-04 22:00:00+00:00,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-04 23:00:00+00:00,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 00:00:00+00:00,20.0,25.45584412271571,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
2025-04-05 01:00:00+00:00,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 02:00:00+00:00,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 03:00:00+00:00,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 04:00:00+00:00,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 05:00:00+00:00,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 06:00:00+00:00,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 07:00:00+00:00,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 08:00:00+00:00,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 09:00:00+00:00,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 10:00:00+00:00,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 11:00:00+00:00,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 12:00:00+00:00,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 13:00:00+00:00,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 14:00:00+00:00,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 15:00:00+00:00,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 16:00:00+00:00,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 17:00:00+00:00,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 18:00:00+00:00,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 19:00:00+00:00,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 20:00:00+00:00,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 21:00:00+00:00,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 22:00:00+00:00,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-05 23:00:00+00:00,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 00:00:00+00:00,32.5,41.71930009000631,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
2025-04-06 01:00:00+00:00,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 02:00:00+00:00,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 03:00:00+00:00,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 04:00:00+00:00,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 05:00:00+00:00,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 06:00:00+00:00,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 07:00:00+00:00,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 08:00:00+00:00,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 09:00:00+00:00,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 10:00:00+00:00,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 11:00:00+00:00,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 12:00:00+00:00,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 13:00:00+00:00,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 14:00:00+00:00,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 15:00:00+00:00,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 16:00:00+00:00,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 17:00:00+00:00,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 18:00:00+00:00,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 19:00:00+00:00,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 20:00:00+00:00,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 21:00:00+00:00,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 22:00:00+00:00,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-06 23:00:00+00:00,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 00:00:00+00:00,45.0,57.982756057296896,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
2025-04-07 01:00:00+00:00,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 02:00:00+00:00,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 03:00:00+00:00,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 04:00:00+00:00,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 05:00:00+00:00,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 06:00:00+00:00,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 07:00:00+00:00,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 08:00:00+00:00,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 09:00:00+00:00,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 10:00:00+00:00,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 11:00:00+00:00,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 12:00:00+00:00,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 13:00:00+00:00,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 14:00:00+00:00,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 15:00:00+00:00,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 16:00:00+00:00,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 17:00:00+00:00,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 18:00:00+00:00,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 19:00:00+00:00,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 20:00:00+00:00,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 21:00:00+00:00,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 22:00:00+00:00,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-07 23:00:00+00:00,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 00:00:00+00:00,57.5,74.24621202458749,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
2025-04-08 01:00:00+00:00,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 02:00:00+00:00,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 03:00:00+00:00,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 04:00:00+00:00,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 05:00:00+00:00,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 06:00:00+00:00,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 07:00:00+00:00,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 08:00:00+00:00,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 09:00:00+00:00,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 10:00:00+00:00,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 11:00:00+00:00,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 12:00:00+00:00,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 13:00:00+00:00,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 14:00:00+00:00,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 15:00:00+00:00,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 16:00:00+00:00,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 17:00:00+00:00,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 18:00:00+00:00,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 19:00:00+00:00,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 20:00:00+00:00,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 21:00:00+00:00,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 22:00:00+00:00,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-08 23:00:00+00:00,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 00:00:00+00:00,70.0,90.50966799187809,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
2025-04-09 01:00:00+00:00,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 02:00:00+00:00,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 03:00:00+00:00,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 04:00:00+00:00,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 05:00:00+00:00,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 06:00:00+00:00,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 07:00:00+00:00,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 08:00:00+00:00,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 09:00:00+00:00,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 10:00:00+00:00,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 11:00:00+00:00,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 12:00:00+00:00,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 13:00:00+00:00,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 14:00:00+00:00,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 15:00:00+00:00,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 16:00:00+00:00,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 17:00:00+00:00,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 18:00:00+00:00,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 19:00:00+00:00,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 20:00:00+00:00,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 21:00:00+00:00,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 22:00:00+00:00,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-09 23:00:00+00:00,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 00:00:00+00:00,82.5,106.77312395916867,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
2025-04-10 01:00:00+00:00,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 02:00:00+00:00,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 03:00:00+00:00,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 04:00:00+00:00,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 05:00:00+00:00,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 06:00:00+00:00,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 07:00:00+00:00,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 08:00:00+00:00,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 09:00:00+00:00,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 10:00:00+00:00,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 11:00:00+00:00,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 12:00:00+00:00,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 13:00:00+00:00,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 14:00:00+00:00,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 15:00:00+00:00,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 16:00:00+00:00,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 17:00:00+00:00,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 18:00:00+00:00,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 19:00:00+00:00,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 20:00:00+00:00,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 21:00:00+00:00,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 22:00:00+00:00,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-10 23:00:00+00:00,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 00:00:00+00:00,95.0,123.03657992645927,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
2025-04-11 01:00:00+00:00,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 02:00:00+00:00,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 03:00:00+00:00,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 04:00:00+00:00,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 05:00:00+00:00,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 06:00:00+00:00,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 07:00:00+00:00,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 08:00:00+00:00,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 09:00:00+00:00,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 10:00:00+00:00,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 11:00:00+00:00,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 12:00:00+00:00,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 13:00:00+00:00,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 14:00:00+00:00,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 15:00:00+00:00,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 16:00:00+00:00,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 17:00:00+00:00,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 18:00:00+00:00,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 19:00:00+00:00,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 20:00:00+00:00,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 21:00:00+00:00,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 22:00:00+00:00,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-11 23:00:00+00:00,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 00:00:00+00:00,107.5,139.30003589374985,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
2025-04-12 01:00:00+00:00,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 02:00:00+00:00,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 03:00:00+00:00,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 04:00:00+00:00,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 05:00:00+00:00,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 06:00:00+00:00,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 07:00:00+00:00,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 08:00:00+00:00,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 09:00:00+00:00,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 10:00:00+00:00,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 11:00:00+00:00,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 12:00:00+00:00,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 13:00:00+00:00,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 14:00:00+00:00,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 15:00:00+00:00,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 16:00:00+00:00,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 17:00:00+00:00,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 18:00:00+00:00,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 19:00:00+00:00,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 20:00:00+00:00,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 21:00:00+00:00,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 22:00:00+00:00,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-12 23:00:00+00:00,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-13 00:00:00+00:00,120.0,155.56349186104046,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
2025-04-13 01:00:00+00:00,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-13 02:00:00+00:00,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-13 03:00:00+00:00,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-13 04:00:00+00:00,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2025-04-13 05:00:00+00:00,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
