,receivedAt,dewpoint_mean,temperature_mean,humidity_mean,vaporPressureDeficit_mean,dewpoint_max,temperature_max,humidity_max,vaporPressureDeficit_max,dewpoint_min,temperature_min,humidity_min,vaporPressureDeficit_min,temperature_daytime_mean,temperature_nighttime_mean
36,2025-05-09 00:00:00+00:00,11.441666666666668,14.433333333333332,84.15138888888889,0.3416666666666666,14.0,23.333333333333332,100.0,1.3466666666666667,9.833333333333334,9.866666666666667,55.56666666666666,0.0,16.961904761904762,10.893333333333334
37,2025-05-10 00:00:00+00:00,11.484722222222222,15.611111111111109,79.84166666666667,0.5177777777777778,15.200000000000001,27.866666666666664,100.0,2.0233333333333334,9.233333333333333,9.233333333333333,46.06666666666666,0.0,19.264285714285712,10.496666666666666
38,2025-05-11 00:00:00+00:00,11.411111111111111,17.7625,72.67222222222223,0.9518055555555556,16.0,30.233333333333334,100.0,2.5966666666666667,6.333333333333333,6.333333333333333,37.5,0.0,24.035714285714285,8.98
39,2025-05-12 00:00:00+00:00,11.941666666666668,16.63611111111111,78.10138888888889,0.6833333333333332,16.5,30.46666666666667,99.93333333333334,2.59,6.8,6.8,41.833333333333336,0.0,21.211904761904766,10.23
40,2025-05-13 00:00:00+00:00,13.494444444444445,16.3875,85.32222222222222,0.39916666666666667,17.5,27.400000000000002,100.0,1.6600000000000001,11.700000000000001,11.700000000000001,54.800000000000004,0.0,19.25714285714286,12.370000000000001
41,2025-05-14 00:00:00+00:00,12.343055555555557,18.252777777777776,73.5111111111111,0.8658333333333333,16.433333333333334,31.0,100.0,2.6366666666666667,8.233333333333333,8.233333333333333,40.199999999999996,0.0,23.807142857142857,10.476666666666667
42,2025-05-15 00:00:00+00:00,12.243055555555555,19.041666666666668,70.51944444444445,1.0447222222222223,16.333333333333332,32.166666666666664,99.96666666666665,3.313333333333334,8.299999999999999,8.299999999999999,31.099999999999998,0.0,25.011904761904763,10.683333333333334
43,2025-05-16 00:00:00+00:00,8.395833333333334,15.827777777777778,67.49027777777778,0.8477777777777779,12.700000000000001,27.53333333333333,95.73333333333333,2.516666666666667,4.866666666666666,7.633333333333333,26.366666666666664,0.04666666666666667,20.63095238095238,9.103333333333333
44,2025-05-17 00:00:00+00:00,7.70625,16.3125,63.02430555555555,1.0345833333333332,10.466666666666667,28.8,98.39999999999999,2.7600000000000002,4.166666666666667,4.3999999999999995,30.8,0.013333333333333334,22.435714285714287,7.74
45,2025-05-18 00:00:00+00:00,10.409722222222221,18.13611111111111,65.95694444444445,1.0776388888888888,14.733333333333334,31.266666666666666,97.86666666666667,3.0666666666666664,5.2,5.5,32.800000000000004,0.02,24.404761904761905,9.36
46,2025-05-19 00:00:00+00:00,12.809722222222222,19.468055555555555,70.95972222222223,1.042361111111111,16.866666666666667,32.300000000000004,98.7,3.1366666666666667,6.833333333333333,7.033333333333334,35.13333333333333,0.013333333333333334,25.478571428571428,11.053333333333333
47,2025-05-20 00:00:00+00:00,14.190972222222221,15.77986111111111,90.90694444444445,0.19833333333333333,16.966666666666665,21.96666666666667,100.0,0.71,11.133333333333333,11.133333333333333,73.16666666666667,0.0,17.80952380952381,12.938333333333333
48,2025-05-21 00:00:00+00:00,14.394444444444444,16.22361111111111,89.84722222222223,0.24250000000000002,21.099999999999998,24.666666666666668,100.0,1.0599999999999998,11.1,11.1,65.2,0.0,19.047619047619044,12.27
49,2025-05-22 00:00:00+00:00,12.181944444444445,12.980555555555554,95.17777777777776,0.08180555555555556,15.799999999999999,19.433333333333334,100.0,0.4566666666666667,10.066666666666666,10.066666666666666,79.7,0.0,13.783333333333333,11.856666666666666
50,2025-05-23 00:00:00+00:00,11.65625,16.09722222222222,78.49861111111112,0.5939583333333333,17.233333333333334,29.133333333333336,100.0,2.0666666666666664,8.366666666666667,8.633333333333333,48.699999999999996,0.0,20.472619047619048,9.971666666666668
51,2025-05-24 00:00:00+00:00,11.36736111111111,16.388194444444444,77.23611111111111,0.7016666666666667,14.733333333333334,29.53333333333333,100.0,2.566666666666667,8.333333333333334,8.333333333333334,37.9,0.0,21.321428571428573,9.481666666666666
52,2025-05-25 00:00:00+00:00,11.691666666666668,16.428472222222222,77.70347222222222,0.6379861111111111,14.933333333333332,27.35,100.0,1.955,6.8,6.8,45.4,0.0,21.446428571428573,9.403333333333332
53,2025-05-26 00:00:00+00:00,14.473611111111111,19.990277777777777,74.52222222222223,0.9401388888888889,21.8,32.766666666666666,100.0,2.563333333333333,8.866666666666667,8.866666666666667,47.26666666666667,0.0,25.76904761904762,11.9
54,2025-05-27 00:00:00+00:00,13.754166666666668,15.719444444444443,89.26527777777778,0.2584722222222222,17.400000000000002,24.633333333333336,100.0,1.1066666666666667,9.566666666666668,9.566666666666668,64.33333333333333,0.0,18.2,12.246666666666666
55,2025-05-28 00:00:00+00:00,14.884722222222223,18.990277777777777,81.0125,0.6797222222222222,18.96666666666667,30.2,100.0,2.276666666666667,9.5,9.5,46.666666666666664,0.0,24.004761904761903,11.969999999999999
56,2025-05-29 00:00:00+00:00,12.811111111111112,20.68888888888889,68.22361111111111,1.2547222222222223,22.933333333333334,32.43333333333333,100.0,3.393333333333333,9.266666666666667,9.266666666666667,30.333333333333332,0.0,27.36904761904762,11.336666666666668
57,2025-05-30 00:00:00+00:00,14.906944444444443,21.166666666666668,72.43055555555556,1.1098611111111112,20.3,33.333333333333336,99.76666666666667,2.9633333333333334,8.166666666666666,8.200000000000001,42.233333333333334,0.0,27.845238095238095,11.816666666666666
58,2025-05-31 00:00:00+00:00,17.42222222222222,23.35972222222222,73.62777777777778,1.2041666666666666,23.333333333333332,36.333333333333336,100.0,3.2366666666666664,11.299999999999999,11.299999999999999,46.46666666666667,0.0,29.9047619047619,14.196666666666667
59,2025-06-01 00:00:00+00:00,19.02638888888889,23.212500000000002,79.80416666666666,0.8147222222222222,29.233333333333334,34.86666666666667,100.0,2.856666666666667,12.666666666666666,12.666666666666666,48.23333333333333,0.0,28.247619047619047,16.163333333333334
60,2025-06-02 00:00:00+00:00,18.295833333333334,23.07986111111111,76.15138888888889,0.8245138888888889,22.566666666666666,33.0,95.93333333333334,2.313333333333333,16.233333333333334,17.133333333333336,54.4,0.08333333333333333,26.47738095238095,18.323333333333334
61,2025-06-03 00:00:00+00:00,18.3,24.056944444444444,73.13333333333334,1.0763888888888888,22.400000000000002,34.266666666666666,96.13333333333333,2.6999999999999997,14.933333333333332,16.933333333333334,49.300000000000004,0.07666666666666667,28.50238095238095,17.833333333333336
62,2025-06-04 00:00:00+00:00,17.65138888888889,21.34166666666667,81.28194444444445,0.6168055555555555,21.233333333333334,31.666666666666668,97.66666666666667,2.1466666666666665,14.433333333333332,15.4,54.0,0.043333333333333335,24.66904761904762,16.683333333333334
63,2025-06-05 00:00:00+00:00,17.768055555555556,20.444444444444446,86.52638888888889,0.46236111111111117,21.433333333333334,30.466666666666665,100.0,1.8333333333333333,15.766666666666666,15.799999999999999,58.6,0.0,23.247619047619047,16.520000000000003
64,2025-06-06 00:00:00+00:00,18.722222222222225,23.352777777777778,78.91527777777777,0.9425,24.133333333333336,33.666666666666664,100.0,2.53,14.733333333333334,14.733333333333334,50.6,0.0,28.640476190476193,15.95
65,2025-06-07 00:00:00+00:00,19.447916666666668,22.345138888888886,85.35416666666667,0.5381944444444444,29.166666666666668,32.9,100.0,2.0633333333333335,14.166666666666666,14.166666666666666,58.23333333333333,0.0,26.192857142857143,16.958333333333336
66,2025-06-08 00:00:00+00:00,19.420833333333334,25.52361111111111,72.47500000000001,1.2816666666666667,24.900000000000002,38.13333333333333,97.63333333333333,3.5433333333333334,16.0,16.400000000000002,46.36666666666667,0.04666666666666667,30.761904761904763,18.189999999999998
67,2025-06-09 00:00:00+00:00,15.594444444444443,22.32361111111111,70.46180555555556,1.2027777777777777,20.433333333333334,33.96666666666667,98.53333333333335,3.1666666666666665,10.700000000000001,11.200000000000001,40.300000000000004,0.023333333333333334,28.33809523809524,13.903333333333332
68,2025-06-10 00:00:00+00:00,18.130555555555556,23.852777777777778,74.59861111111111,1.1558333333333335,23.46666666666667,35.699999999999996,100.0,3.16,13.933333333333332,14.033333333333333,44.43333333333334,0.0,29.652380952380952,15.733333333333334
69,2025-06-11 00:00:00+00:00,19.939583333333335,24.284722222222225,80.58611111111111,0.9650694444444444,27.55,36.666666666666664,100.0,3.2133333333333334,13.300000000000002,13.300000000000002,48.0,0.0,30.157142857142855,16.063333333333333
70,2025-06-12 00:00:00+00:00,20.116666666666667,25.00277777777778,78.24583333333334,1.079027777777778,26.400000000000002,37.1,100.0,3.393333333333333,14.733333333333334,14.733333333333334,45.43333333333334,0.0,30.554761904761904,17.23
71,2025-06-13 00:00:00+00:00,20.70277777777778,26.837500000000002,72.65833333333333,1.416388888888889,26.133333333333336,38.96666666666667,100.0,3.7866666666666666,15.166666666666666,15.166666666666666,45.73333333333333,0.0,32.78809523809524,18.506666666666668
72,2025-06-14 00:00:00+00:00,20.245833333333334,24.990277777777777,78.20277777777778,1.0794444444444444,26.866666666666664,39.199999999999996,99.93333333333334,3.5500000000000003,15.0,16.366666666666664,48.333333333333336,0.0,29.883333333333333,18.139999999999997
73,2025-06-15 00:00:00+00:00,19.98888888888889,26.741666666666664,70.03333333333333,1.4983333333333333,25.766666666666666,39.03333333333333,100.0,3.8699999999999997,14.033333333333333,14.033333333333333,44.36666666666667,0.0,32.73571428571429,18.35
74,2025-06-16 00:00:00+00:00,17.983333333333334,20.123611111111114,88.73472222222222,0.34375,20.133333333333333,27.96666666666667,100.0,1.5633333333333332,16.033333333333335,16.033333333333335,60.86666666666667,0.0,22.03333333333333,17.45
75,2025-06-17 00:00:00+00:00,17.164583333333333,24.068749999999998,70.48125,1.3133333333333332,21.400000000000002,35.96666666666667,100.0,3.39,14.466666666666667,15.033333333333333,38.800000000000004,0.0,29.689285714285713,16.2
76,2025-06-18 00:00:00+00:00,17.8875,24.962500000000002,69.58749999999999,1.45375,22.46666666666667,36.6,100.0,3.483333333333333,13.166666666666666,13.166666666666666,40.9,0.0,31.48095238095238,15.836666666666668
77,2025-06-19 00:00:00+00:00,19.678472222222222,26.512847222222224,71.25069444444445,1.5864930555555556,24.599999999999998,41.166666666666664,99.73333333333333,4.8500000000000005,14.166666666666666,14.200000000000001,38.199999999999996,0.0033333333333333335,32.92916666666667,17.53
78,2025-06-20 00:00:00+00:00,20.739583333333332,27.605555555555554,71.28888888888889,1.619027777777778,24.166666666666668,40.63333333333333,100.0,4.6499999999999995,17.366666666666664,17.366666666666664,38.733333333333334,0.0,33.03095238095238,20.009999999999998
79,2025-06-21 00:00:00+00:00,19.745833333333334,26.02916666666667,73.66180555555556,1.3646527777777777,22.900000000000002,38.800000000000004,99.89999999999999,4.306666666666667,17.53333333333333,18.366666666666664,36.733333333333334,0.0033333333333333335,30.635714285714283,19.58
80,2025-06-22 00:00:00+00:00,19.085416666666667,27.23472222222222,67.38541666666667,1.8390972222222224,21.733333333333334,39.9,100.0,4.826666666666667,15.966666666666667,15.966666666666667,33.766666666666666,0.0,33.7,18.18333333333333
81,2025-06-23 00:00:00+00:00,19.72222222222222,28.095555555555556,66.13111111111111,1.954222222222222,24.133333333333336,41.13333333333333,99.46666666666665,4.863333333333333,16.599999999999998,16.666666666666668,37.93333333333333,0.01,34.8,18.038888888888888
